318,0.0360442,0.612197,39002
319,0.0360874,0.538959,21455
320,0.0368395,0.563916,26745
321,0.0366116,0.484062,10485
322,0.0353787,0.452945,2562
323,0.035392,0.49336,22126
324,0.0366158,0.679688,38746
325,0.0384851,0.519324,2893
326,0.0363982,0.583622,52694
327,0.0365365,0.396911,5015
328,0.0355719,0.516962,1899
329,0.0355963,0.211404,56384
330,0.0362163,0.214112,24762
331,0.0364192,0.437835,3208
332,0.0355201,0.236301,57960
333,0.0359037,0.663963,33448
334,0.0368245,0.560959,10330
335,0.0356573,0.595586,31805
336,0.035395,0.406586,4771
337,0.0358223,0.426985,48874
338,0.036054,0.615629,32622
339,0.0359775,0.460511,126
340,0.035681,0.546398,832
341,0.0367808,0.813426,33328
342,0.0359021,0.20578,55232
343,0.0496693,0.451934,12920
344,0.0414791,0.531631,30964
345,0.036475,0.23223,11134
346,0.0370672,0.413474,11022
347,0.0363336,0.443028,14049
348,0.0355343,0.286761,43142
349,0.0362028,0.551512,54996
350,0.0363125,0.230544,20045
351,0.0355156,0.456432,26793
352,0.0367441,0.596284,43206
353,0.0369063,0.374214,22649
354,0.0357545,0.253492,13967
355,0.0357623,0.517754,22703
356,0.0355375,0.426015,12210
357,0.0365063,0.325527,55786
358,0.0357071,0.677378,19138
359,0.0546938,0.483291,13646
360,0.0362055,0.605419,58018
361,0.0371141,0.417902,23465
362,0.0548813,0.665616,49106
363,0.0355921,0.512114,17851
364,0.0357339,0.549874,10280
365,0.0367769,0.365319,11116
366,0.036406,0.512892,45635
367,0.0359379,0.594918,31921
368,0.0371134,0.432164,21180
369,0.0343599,0.590053,59070
370,0.0355034,0.397574,45548
371,0.0360934,0.396437,17115
372,0.0357971,0.521833,40180
373,0.0355642,0.527937,41550
374,0.0357458,0.479249,32907
375,0.0372641,0.479641,12829
376,0.0360326,0.43024,17916
377,0.0366094,0.199528,38357
378,0.0380895,0.342518,18664
379,0.0366365,0.484185,1508
380,0.0377929,0.591583,22111
381,0.0371664,0.763857,30644
382,0.0375336,0.347122,55378
383,0.0374843,0.371184,24975
384,0.037258,0.344499,51109
385,0.036747,0.208541,26802
386,0.0362277,0.434425,8336
387,0.0373805,0.663352,11106
388,0.0371659,0.214879,40769
389,0.0367266,0.451442,36261
390,0.0365102,0.453166,54484
391,0.0548703,0.525789,49453
392,0.0364254,0.401708,12191
393,0.0374024,0.261174,38357
394,0.0491201,0.582355,46282
395,0.0377887,0.441809,8426
396,0.0381722,0.483238,11727
397,0.0364674,0.539391,42964
398,0.0368696,0.541601,43302
399,0.03788,0.522638,8567
400,0.0365357,0.506147,59167
401,0.0368243,0.515888,19725
402,0.0366511,0.627496,1778
403,0.0379305,0.535244,39995
404,0.0369243,0.530288,58628
405,0.0368714,0.522899,25410
406,0.0368751,0.482425,23690
407,0.053593,0.390203,58866
408,0.037416,0.503897,15587
409,0.0541531,0.352805,25857
410,0.0361287,0.407434,47717
411,0.0557559,0.38966,45258
412,0.0557491,0.497546,39103
413,0.0543411,0.287192,34415
414,0.0364801,0.37015,5518
415,0.0365749,0.490536,26659
416,0.0376109,0.242688,45331
417,0.0376559,0.395934,35194
418,0.0396571,0.40859,48294
419,0.0380225,0.209523,45546
420,0.0363959,0.535549,57704
421,0.036858,0.650927,42037
422,0.0546927,0.406533,7118
423,0.0366624,0.523394,16289
424,0.0362003,0.399367,50628
425,0.0391158,0.606542,39046
426,0.0363564,0.44232,18698
427,0.0371733,0.189947,35912
428,0.0371434,0.561955,59551
429,0.0364431,0.555714,49887
430,0.0364568,0.215812,39542
431,0.0376939,0.693053,42998
432,0.0370441,0.670399,50916
433,0.036596,0.56445,37698
434,0.0371746,0.4226,56431
435,0.0375191,0.494241,31528
436,0.0379716,0.492866,1901
437,0.0369664,0.4496,38361
438,0.0379427,0.4245,51496
439,0.037182,0.404082,23228
440,0.0365211,0.302154,21780
441,0.0380097,0.387744,21703
442,0.0363235,0.44262,55378
443,0.0365112,0.539401,14668
444,0.0543603,0.483307,57355
445,0.0372139,0.695903,14912
446,0.0361671,0.385213,20187
447,0.037016,0.481751,24821
448,0.0363743,0.507581,34766
449,0.0359898,0.531935,47802
450,0.037026,0.472885,33970
451,0.0357694,0.379126,25417
452,0.0363704,0.496857,31933
453,0.0374715,0.632209,42605
454,0.0367418,0.474014,22195
455,0.0367373,0.198835,58965
456,0.0511466,0.594382,2802
457,0.0397624,0.457487,56790
458,0.0357217,0.493268,28884
459,0.0365885,0.469364,23378
460,0.0369224,0.626045,2566
461,0.0356625,0.4588,30150
462,0.0372848,0.457239,59369
463,0.0367896,0.370146,19851
464,0.0384185,0.617397,28207
465,0.0363647,0.530606,6214
466,0.0368767,0.492235,245
467,0.0370789,0.467586,7014
468,0.0722917,0.487878,45804
469,0.0720378,0.510259,51822
470,0.0372407,0.463411,46519
471,0.0363772,0.479441,26921
472,0.0364161,0.400871,42452
473,0.0384833,0.230415,28568
474,0.036647,0.479025,24691
475,0.0363199,0.522511,43452
476,0.0362131,0.218727,43595
477,0.0374919,0.5953,42219
478,0.0361723,0.604499,43368
479,0.0362222,0.595786,18984
480,0.0376703,0.342003,3602
481,0.036176,0.368053,42500
482,0.0361725,0.535913,58885
483,0.0366631,0.735242,22565
484,0.0359069,0.528316,47336
485,0.036017,0.389589,26256
486,0.0374075,0.635297,37868
487,0.036423,0.449287,25655
488,0.0357852,0.546771,9784
489,0.0370664,0.215717,33480
490,0.0358479,0.517228,46371
491,0.0362346,0.495064,8260
492,0.0365283,0.597544,12549
493,0.0362134,0.391424,32619
494,0.0359762,0.322992,21518
495,0.0359923,0.459962,8509
496,0.0371572,0.358616,42124
497,0.0358895,0.519878,46124
498,0.0358665,0.43163,29034
499,0.0357714,0.394139,49436
500,0.0363292,0.462766,56721
501,0.0354855,0.386911,51455
502,0.0358603,0.510169,59216
503,0.0358851,0.438161,20542
504,0.0357282,0.302519,12642
505,0.0359647,0.496335,2180
506,0.0366119,0.260986,21751
507,0.0362351,0.492494,37478
508,0.0363318,0.511835,23139
509,0.0365573,0.536586,14435
510,0.0364231,0.532846,39390
511,0.0366091,0.572339,24761
512,0.0378939,0.535809,56961
513,0.036734,0.462816,34620
514,0.0355394,0.50723,1414
515,0.0363326,0.549238,22468
516,0.036855,0.622569,9383
517,0.035856,0.462979,47673
518,0.0364556,0.624686,41498
519,0.0373146,0.457658,46843
520,0.0359059,0.538317,52711
521,0.0358542,0.409942,12248
522,0.0373231,0.579321,1855
523,0.0350157,0.355002,41209
524,0.0360465,0.674025,57166
525,0.0368815,0.40926,14092
526,0.0358999,0.520729,50481
527,0.0356403,0.506455,23461
528,0.0377251,0.637768,42476
529,0.0363254,0.191956,21794
530,0.0351209,0.486494,31919
531,0.0356899,0.581038,17893
532,0.037531,0.51833,44761
533,0.0544318,0.478688,4779
534,0.0372115,0.351226,37222
535,0.0386106,0.458187,50188
536,0.0368643,0.646518,39020
537,0.0367192,0.233865,15001
538,0.0380156,0.536399,6495
539,0.0377644,0.428889,39592
540,0.036739,0.528763,11980
541,0.0370221,0.353027,21817
542,0.036775,0.665267,13866
543,0.0370219,0.711913,14902
544,0.0370084,0.538802,28573
545,0.0368145,0.490863,19480
546,0.0355285,0.415545,15580
547,0.0357878,0.491052,12621
548,0.036162,0.55506,31404
549,0.0354167,0.492452,50479
550,0.0364366,0.465785,8604
551,0.0531305,0.684828,46254
552,0.034909,0.369526,29562
553,0.0369955,0.494467,29254
554,0.0357885,0.559139,48201
555,0.0355035,0.573199,26365
556,0.052639,0.464972,56833
557,0.0379943,0.366407,4876
558,0.0356693,0.397282,26005
559,0.0364139,0.413749,54403
560,0.0363639,0.448381,1643
561,0.036082,0.60167,52728
562,0.0360192,0.569923,17702
563,0.054066,0.437623,51244
564,0.0352516,0.449659,11072
565,0.0358466,0.519725,22372
566,0.0387601,0.590326,48945
567,0.0362878,0.462691,29926
568,0.0367239,0.397435,56706
569,0.036459,0.573177,40520
570,0.0362676,0.573168,5452
571,0.0368501,0.478013,25188
572,0.0374281,0.430269,30098
573,0.0354674,0.429707,51571
574,0.0354004,0.470699,1689
575,0.0364612,0.344572,4894
576,0.0361034,0.441678,4674
577,0.0363405,0.502459,36815
578,0.0366416,0.611666,12349
579,0.0368488,0.380598,4995
580,0.0359108,0.390822,35038
581,0.0358229,0.477429,40989
582,0.037853,0.725684,26702
583,0.0355468,0.708322,41382
584,0.0360064,0.272869,48510
585,0.0375573,0.372299,16420
586,0.0362531,0.397853,2642
587,0.0354066,0.408158,25475
588,0.0367895,0.447931,20530
589,0.0359525,0.488614,25154
590,0.0353196,0.443362,3571
591,0.0366875,0.57237,26760
592,0.0373102,0.397846,57536
593,0.0368325,0.498187,5803
594,0.0379935,0.274867,57656
595,0.0362961,0.555998,17148
596,0.0363897,0.61739,9764
597,0.0363732,0.485385,15191
598,0.036182,0.369819,10819
599,0.0354549,0.390971,4771
600,0.0355969,0.354515,29460
601,0.0371358,0.520579,55331
602,0.0365591,0.470879,57514
603,0.0357871,0.519717,58220
604,0.0360743,0.519115,15918
605,0.0360527,0.462486,44912
606,0.0360361,0.49821,32962
607,0.0363306,0.431234,8590
608,0.0354082,0.442538,37980
609,0.0367086,0.451794,8858
610,0.03607,0.622392,35186
611,0.0367211,0.564465,40082
612,0.0358881,0.564634,8002
613,0.0356863,0.593057,38024
614,0.0364177,0.485144,40298
615,0.0363642,0.276618,15989
616,0.0363576,0.489454,28582
617,0.0362903,0.49828,33798
618,0.035787,0.560121,45624
619,0.0359281,0.419101,56714
620,0.0366334,0.49626,25082
621,0.0368402,0.394566,44974
622,0.0359144,0.358335,42382
623,0.0367654,0.368704,20701
624,0.036406,0.490783,40782
625,0.0358339,0.474796,51179
626,0.0358035,0.33069,49415
627,0.0368448,0.578766,15666
628,0.0364196,0.588077,27783
629,0.0365976,0.640736,5258
630,0.0369859,0.538643,23515
631,0.0361727,0.539271,14730
632,0.0360349,0.486363,56513
633,0.0362188,0.518867,3042
634,0.0376859,0.392731,4769
635,0.0358984,0.513553,46966
636,0.0356069,0.432811,43528
637,0.0366727,0.521645,33054
638,0.0354243,0.609846,4480
639,0.0356498,0.364428,8525
640,0.0365047,0.266219,16218
641,0.0348153,0.501173,51611
642,0.0358577,0.379068,24541
643,0.0369298,0.489848,32949
644,0.0360568,0.359928,11014
645,0.0361848,0.464145,14512
646,0.0371141,0.684695,57742
647,0.0350963,0.15683,24800
648,0.0373193,0.427712,19977
649,0.0377692,0.469049,41448
650,0.0364446,0.519889,44754
651,0.0365972,0.302232,14219
652,0.0384115,0.226586,40918
653,0.0378054,0.527615,16124
654,0.03677,0.613165,11154
655,0.0355139,0.558911,37095
656,0.036625,0.44775,30748
657,0.0366718,0.430718,28224
658,0.0363295,0.496151,1019
659,0.0371056,0.514834,16025
660,0.0358846,0.535001,32762
661,0.0357512,0.338517,5082
662,0.03726,0.391804,27479
663,0.0367018,0.204235,23214
664,0.0365646,0.610327,23573
665,0.0370209,0.417139,23694
666,0.0375978,0.39811,96
667,0.0374466,0.462166,36158
668,0.0358492,0.47412,18054
669,0.0363827,0.476903,20708
670,0.0357956,0.407594,30167
671,0.035821,0.576642,24902
672,0.0363191,0.190103,47310
673,0.035437,0.349182,13893
674,0.0358478,0.528747,53812
675,0.0360863,0.204142,23204
676,0.0366993,0.399603,24515
677,0.0373096,0.491276,42807
678,0.0362918,0.395681,23447
679,0.0370773,0.402831,50392
680,0.0359835,0.371805,32006
681,0.0368854,0.463805,48843
682,0.0361732,0.239669,6678
683,0.0357289,0.542854,55343
684,0.0404691,0.625189,12018
685,0.0846529,0.567379,23573
686,0.0534665,0.421716,26809
687,0.0358379,0.559227,15186
688,0.0369536,0.478848,16255
689,0.0356855,0.529972,46641
690,0.0365223,0.533683,36051
691,0.0352972,0.654697,8892
692,0.0357576,0.57267,3401
693,0.036777,0.453021,11872
694,0.0362602,0.619992,38533
695,0.0360341,0.209472,21687
696,0.0362768,0.41038,21682
697,0.0371272,0.481538,438
698,0.035521,0.599511,7883
699,0.0359811,0.423649,47424
700,0.0356212,0.326881,23554
701,0.0354146,0.375509,36549
702,0.0352367,0.402548,1229
703,0.0369336,0.499229,47262
704,0.0357528,0.345264,23643
705,0.0357661,0.306797,15754
706,0.0560759,0.449417,58914
707,0.0358125,0.475307,50777
708,0.035623,0.486193,5118
709,0.0545706,0.432265,29627
710,0.0367424,0.562619,45534
711,0.0373024,0.547206,10421
712,0.0368796,0.389184,23272
713,0.0356917,0.530805,16642
714,0.0358085,0.584862,52980
715,0.0368316,0.472273,56540
716,0.0365739,0.45551,40944
717,0.0356945,0.656782,19369
718,0.0364872,0.36829,48028
719,0.0364217,0.475395,56833
720,0.035852,0.663452,4845
721,0.0371273,0.546687,17108
722,0.0354705,0.360003,35314
723,0.0360767,0.570549,52720
724,0.0365152,0.533371,4430
725,0.0367711,0.258127,49076
726,0.0356498,0.690342,27248
727,0.0354896,0.472381,44408
728,0.0357144,0.455859,38319
729,0.0364786,0.442183,6453
730,0.0360538,0.571322,21333
731,0.0372966,0.504097,44412
732,0.0368481,0.454226,4683
733,0.0362798,0.3624,2640
734,0.0366522,0.476903,20780
735,0.0355194,0.21952,1354
736,0.0352896,0.396856,59392
737,0.035825,0.446225,12518
738,0.0366056,0.608227,43674
739,0.0359709,0.479319,815
740,0.0365308,0.504046,14842
741,0.0385405,0.451589,6540
742,0.0358784,0.346527,52993
743,0.0360898,0.433793,16998
744,0.0380814,0.667283,18633
745,0.0360292,0.208276,6521
746,0.0363686,0.368462,42528
747,0.0370432,0.526631,52974
748,0.0365362,0.383888,26890
749,0.0356071,0.29273,4390
750,0.035801,0.34301,12500
751,0.0374567,0.43759,13591
752,0.036059,0.395502,25347
753,0.0346565,0.488165,15080
754,0.0362116,0.202654,47310
755,0.0358267,0.280871,3540
756,0.0355031,0.33204,50760
757,0.0367742,0.418435,27040
758,0.0375806,0.376051,59564
759,0.0356764,0.446368,47125
760,0.0366192,0.494265,26293
761,0.0367907,0.391179,8764
762,0.0357456,0.469017,42464
763,0.036362,0.480697,37529
764,0.0378814,0.52158,45041
765,0.0359886,0.451767,34449
766,0.0371106,0.474125,59384
767,0.0365858,0.328813,35001
768,0.0372697,0.237534,12798
769,0.0358023,0.416511,4198
770,0.0553328,0.439814,8603
771,0.0367994,0.425203,46565
772,0.0370036,0.281026,49008
773,0.0373406,0.411857,38333
774,0.0356161,0.457392,1110
775,0.0363956,0.453947,4204
776,0.0360289,0.478534,32182
777,0.0358313,0.215908,49042
778,0.0352737,0.474219,28332
779,0.0369351,0.578067,41610
780,0.0359955,0.647628,55962
781,0.0357997,0.637572,22079
782,0.0367891,0.478797,17324
783,0.0360937,0.247113,23382
784,0.0362784,0.480707,40164
785,0.0383257,0.441862,20091
786,0.0360779,0.537284,43462
787,0.0355963,0.63501,35460
788,0.0358353,0.385332,12172
789,0.0360264,0.578004,21076
790,0.0348816,0.304054,14021
791,0.0359205,0.660978,610
792,0.0362114,0.490431,27140
793,0.0369807,0.340408,32806
794,0.0356697,0.317556,11429
795,0.0375677,0.607661,31602
796,0.0360538,0.410843,4697
797,0.0364987,0.535017,20210
798,0.0355108,0.224584,19901
799,0.0360151,0.464409,47585
800,0.0365325,0.491065,16826
801,0.0360736,0.505434,9868
802,0.0370883,0.494681,48399
803,0.0362258,0.53309,22064
804,0.0360048,0.409983,38128
805,0.037445,0.456387,16579
806,0.0378821,0.553534,24768
807,0.0358424,0.519252,9617
808,0.0367921,0.457707,51571
809,0.0363675,0.2381,19282
810,0.0356841,0.614188,30672
811,0.0363821,0.425142,15482
812,0.035885,0.542164,55734
813,0.0358424,0.478145,42651
814,0.0355716,0.299116,23646
815,0.0365199,0.478911,8957
816,0.0362446,0.46695,53224
817,0.035975,0.496863,47026
818,0.037876,0.339561,18482
819,0.0359364,0.571286,55104
820,0.0361222,0.447464,41308
821,0.0361174,0.448487,14092
822,0.0359389,0.399532,20386
823,0.0351577,0.45543,12161
824,0.0361572,0.228455,6701
825,0.0362177,0.385182,2319
826,0.0355836,0.183678,4766
827,0.0355132,0.666422,5105
828,0.0367879,0.490119,25238
829,0.0361976,0.521615,14654
830,0.0372301,0.712532,44823
831,0.055032,0.290094,49964
832,0.0371701,0.567299,47416
833,0.0364403,0.394595,45605
834,0.0377728,0.38125,55162
835,0.0363753,0.197501,33480
836,0.035573,0.263806,46185
837,0.0372585,0.533286,38800
838,0.0345371,0.517464,8650
839,0.0358329,0.524602,16191
840,0.0356624,0.271076,7188
841,0.036938,0.631758,2984
842,0.0357242,0.384497,41168
843,0.0363751,0.451306,36552
844,0.0369249,0.777066,9490
845,0.0357334,0.406741,58229
846,0.0363244,0.489584,59682
847,0.0365547,0.524735,9670
848,0.035575,0.251311,27681
849,0.035836,0.531719,42735
850,0.0369013,0.236764,9930
851,0.0356503,0.380316,44276
852,0.0357642,0.426393,17807
853,0.035944,0.38267,30495
854,0.0358634,0.438394,30212
855,0.0356165,0.431404,20610
856,0.0361209,0.605478,29248
857,0.0373491,0.541116,26206
858,0.0361419,0.453636,23457
859,0.0360315,0.439854,4280
860,0.0555048,0.372473,48032
861,0.0362425,0.443541,18354
862,0.0368285,0.404201,11150
863,0.0539327,0.539834,23934
864,0.0367405,0.43144,52445
865,0.0381327,0.516418,11489
866,0.0367552,0.624306,6984
867,0.0365653,0.467636,57930
868,0.0369352,0.572486,48118
869,0.0370219,0.459189,15140
870,0.0367388,0.438276,23139
871,0.0383368,0.324192,34358
872,0.0375606,0.476061,48560
873,0.0366251,0.495103,53541
874,0.0369804,0.411979,43147
875,0.0380171,0.390451,38530
876,0.0365895,0.471249,14192
877,0.0364489,0.638254,42365
878,0.0371437,0.450843,19911
879,0.0366679,0.528583,57832
880,0.0364893,0.444097,45081
